,total_loss,style_loss,content_loss
0,11.671777844429016,11.671725869178772,5.1961307690362446e-05
1,2973732.6249964237,11.674606919288635,2973720.8654010743
2,2347589.8382549286,11.674280881881714,2347578.0785951614
3,13597065.8046875,11.66890037059784,13597054.48046875
4,32703830.875,11.642419338226318,32703819.0
5,25178992.375,11.640714287757874,25178981.125
6,27516693.6875,11.62611997127533,27516682.6875
7,24583757.5,11.60734510421753,24583746.25
8,22036804.625,11.63609755039215,22036793.0625
9,23335500.625,11.632292628288269,23335489.5625
10,24933801.875,11.627493500709534,24933790.375
11,24007808.9375,11.631436347961426,24007797.4375
12,20500320.3125,11.628883957862854,20500308.8125
13,18553621.625,11.636636734008789,18553610.0625
14,18311394.375,11.62701952457428,18311382.5625
15,17647476.125,11.634046912193298,17647464.3125
16,20909363.5625,11.627504467964172,20909352.25
17,19197983.3125,11.631456732749939,19197971.5
18,16574475.6875,11.63077712059021,16574463.875
19,14932446.03125,11.628240585327148,14932434.3125
20,15284823.65625,11.633668065071106,15284811.875
21,16457591.5,11.621369123458862,16457579.78125
22,15018393.875,11.640578269958496,15018382.0625
23,17183541.875,11.63315200805664,17183530.0625
24,14957173.21875,11.638840198516846,14957161.5625
25,18223235.4375,11.632533073425293,18223223.8125
26,18280585.6875,11.6262366771698,18280574.125
27,14248063.9375,11.635700702667236,14248052.3125
28,16193352.5625,11.63815689086914,16193340.75
29,16958057.5,11.633922457695007,16958045.71875
30,14588280.625,11.638048529624939,14588268.8125
31,14937044.375,11.635637402534485,14937032.5625
32,16491704.875,11.62856936454773,16491693.03125
33,13530566.5,11.63806664943695,13530554.9375
34,13970244.34375,11.637636303901672,13970232.59375
35,14927473.375,11.632615327835083,14927461.625
36,12626373.8125,11.643246412277222,12626362.0625
37,15459166.75,11.64250123500824,15459154.9375
38,14509354.4375,11.631729483604431,14509342.65625
39,14099659.25,11.634226202964783,14099647.5625
40,12494197.5,11.641719818115234,12494185.9375
41,11768802.28125,11.641107439994812,11768790.5625
42,12041293.15625,11.642285227775574,12041281.375
43,14848431.8125,11.636037945747375,14848420.0
44,14760328.09375,11.629180192947388,14760316.375
45,12485282.1875,11.635004162788391,12485270.40625
46,14455414.75,11.634164571762085,14455403.03125
47,15005100.03125,11.63653028011322,15005088.3125
48,15825255.09375,11.638603806495667,15825243.25
49,14984815.3125,11.636428475379944,14984803.5
50,14184136.40625,11.636160969734192,14184124.5625
51,15935903.375,11.629063725471497,15935891.625
52,14622572.9375,11.636926889419556,14622561.25
53,12699035.96875,11.639559984207153,12699024.25
54,15074883.65625,11.61998426914215,15074871.75
55,12766864.1875,11.638047695159912,12766852.59375
56,14694828.0625,11.63681948184967,14694816.21875
57,14418662.5625,11.634244203567505,14418650.75
58,13936983.8125,11.634844660758972,13936972.125
59,14165352.46875,11.635851740837097,14165340.59375
60,14299908.53125,11.631004810333252,14299896.6875
61,15997590.65625,11.628470301628113,15997579.15625
62,15287823.625,11.634429335594177,15287812.1875
63,17416841.3125,11.629799485206604,17416829.6875
64,14324622.5,11.628542423248291,14324610.625
65,11008081.625,11.646254658699036,11008069.84375
66,13205876.9375,11.636687755584717,13205865.25
67,13363575.28125,11.643845796585083,13363563.5
68,13005686.75,11.63871145248413,13005674.96875
69,11818880.96875,11.633318901062012,11818869.15625
70,12843815.96875,11.631696939468384,12843804.1875
71,12295022.96875,11.629177331924438,12295011.125
72,10953045.4375,11.63675844669342,10953033.90625
73,11962618.25,11.641067147254944,11962606.53125
74,13036818.34375,11.637153625488281,13036806.65625
75,14696872.59375,11.628448486328125,14696860.71875
76,13956062.09375,11.642605304718018,13956050.21875
77,14146675.71875,11.632413506507874,14146663.96875
78,11331175.65625,11.634733080863953,11331164.03125
79,11931628.8125,11.640084624290466,11931617.0625
80,14993204.09375,11.635994672775269,14993192.28125
81,13046812.8125,11.647052764892578,13046801.09375
82,12844192.1875,11.633151292800903,12844180.25
83,13639060.59375,11.634571075439453,13639048.90625
84,10707210.6875,11.637544631958008,10707198.9375
85,13419003.71875,11.637058019638062,13418991.96875
86,13317504.28125,11.629416465759277,13317492.4375
87,12339835.28125,11.635084509849548,12339823.375
88,12168325.0,11.635409593582153,12168313.21875
89,12828817.03125,11.633861541748047,12828805.28125
90,13702187.484375,11.642094135284424,13702175.71875
91,16318060.3125,11.623777389526367,16318048.75
92,13697606.21875,11.637662529945374,13697594.28125
93,11741842.8125,11.630281329154968,11741831.03125
94,11209739.0,11.640257239341736,11209727.375
95,11966469.8125,11.635805010795593,11966458.28125
96,12200426.28125,11.631940126419067,12200414.625
97,11430782.15625,11.64551293849945,11430770.53125
98,11686355.5,11.63705325126648,11686344.03125
99,12154231.40625,11.63430118560791,12154219.78125
