,total_loss,style_loss,content_loss
0,1.0442785282929739,1.0442781468232474,3.8258560266513084e-07
1,82.39124025901158,1.0442715843518575,81.3469691094011
2,1598.393297545115,1.044264030456543,1597.3490103875597
3,1610.2687075773874,1.0442531565825144,1609.2244255065918
4,3343.1555283904077,1.0442486345767974,3342.1112942854566
5,3507.000015034278,1.04424054423968,3505.9557740295927
6,2732.4912765900294,1.0442357778549194,2731.447070049991
7,2608.7790568053724,1.044228986899058,2607.734845298777
8,2342.0543493827186,1.0442182699839273,2341.0101180856427
9,2148.712234656016,1.0442096134026846,2147.668018166224
10,1958.278706320127,1.044203915198644,1957.2345265160004
11,1824.1711235543091,1.044198222955068,1823.1269170025985
12,1799.39934767286,1.0441934466362,1798.3551526327929
13,1675.4603457609812,1.0441884040832519,1674.4161694318057
14,1618.8515688816706,1.044185503323873,1617.8073755110304
15,1591.7202453434468,1.0441843390464782,1590.6760688900947
16,1521.8031356255212,1.0441828886667888,1520.7589668254057
17,1522.508167499304,1.0441828231016794,1521.4639748498798
18,1452.051802957058,1.0441843509674071,1451.0076104486982
19,1466.0524010519187,1.044186176856359,1465.008229284237
20,1422.6082430342833,1.0441885828971862,1421.5640612095594
21,1396.6926288723946,1.0441914916038513,1395.6484407802423
22,1389.56247446537,1.0441951692104339,1388.5182841449976
23,1355.5256510893503,1.0441995799541473,1354.4814469943444
24,1348.102615914742,1.0442045509815217,1347.0584027861555
25,1323.6083989441395,1.0442110141118368,1322.5641975174346
26,1314.6931989689667,1.0442184229691824,1313.6489730584124
27,1294.386091474692,1.0442254364490509,1293.3418726563455
28,1281.0117335796356,1.0442322095235188,1279.967500006159
29,1268.729503774643,1.0442400376001995,1267.6852529277405
30,1251.015447473526,1.0442483345667521,1249.9711850215992
31,1234.228959866365,1.044256732861201,1233.1847023348014
32,1223.4811901946862,1.0442652761936189,1222.4369287773966
33,1211.7920880655447,1.044273986419042,1210.7477980310719
34,1195.1758664250374,1.0442828257878622,1194.1315871839722
35,1187.5076303958892,1.0442922015984852,1186.4633342564107
36,1178.0419298052789,1.0443020443121591,1176.997612503171
37,1168.2778871794542,1.0443124234676362,1167.2335749785104
38,1152.1100419044494,1.0443233489990233,1151.0657163590192
39,1152.7004451016585,1.0443344871203104,1151.6561130767068
40,1138.4749456703662,1.044345380862554,1137.4306071316203
41,1135.941219329834,1.0443561017513274,1134.8968516369662
42,1122.0681740045547,1.0443673034509022,1121.0238099217415
43,1112.661632090807,1.0443788210550944,1111.6172602303327
44,1104.927226551374,1.0443897386391958,1103.8828310991328
45,1096.9525318384171,1.0444011549154917,1095.9081395626067
46,1087.598570672671,1.0444133977095287,1086.5541584918897
47,1083.933935381969,1.0444249947865805,1082.8895223637421
48,1072.178901720047,1.044436401128769,1071.1344571053983
49,1069.5666631440322,1.044448741277059,1068.52221343865
50,1061.5843881328901,1.0444611966609956,1060.5399382481971
51,1052.8444879690805,1.0444731970628103,1051.8000353127718
52,1048.253712930282,1.0444854617118835,1047.2092323919137
53,1041.267074974378,1.0444979886213939,1040.2225675160687
54,1032.4577137331169,1.044509998957316,1031.413205099851
55,1028.0742794056735,1.0445215503374736,1027.0297642871737
56,1017.5491516669591,1.044533665974935,1016.504609460632
57,1015.0764333645503,1.0445458034674326,1014.0318787698944
58,1006.9584619820118,1.0445571502049764,1005.9139070848624
59,1000.7490515311559,1.0445686717828115,999.7044901522497
60,993.6082457443079,1.0445807437102,992.563669098417
61,986.564697364966,1.0445921818415325,985.5201152215401
62,978.6539167066416,1.0446031312147777,977.6093178495764
63,973.5315710087617,1.0446148931980133,972.4869475513697
64,966.7688160339991,1.0446268975734712,965.7241894920667
65,961.2472814718882,1.0446382145086923,960.2026377409696
66,953.4049358546733,1.0446494181950887,952.3602865422765
67,947.3852066377799,1.044660884141922,946.340553919971
68,941.8380513250828,1.0446719070275625,940.7933676371972
69,935.7089352071285,1.0446823338667552,934.6642504995068
70,929.8012787957986,1.044692732890447,928.7565819054842
71,924.4702742000421,1.044703350464503,923.4255677834153
72,918.4472434560458,1.0447140316168466,917.4025314008196
73,913.0366155525048,1.044724408785502,911.9918955658873
74,907.3631258408228,1.0447347899278006,906.3184054777026
75,900.2004544397195,1.0447454651196797,899.1557243918379
76,895.9943235039711,1.044755885998408,894.9495759343107
77,889.6676976859569,1.044765865802765,888.6229303782185
78,884.5282524863879,1.0447758277257284,883.4834645003081
79,879.1071393112342,1.0447858492533366,878.0623381818334
80,873.182820947965,1.044795572757721,872.1380146240194
81,867.4993375778198,1.0448048830032348,866.4545293604334
82,861.8509379545848,1.0448141237099966,860.8061239540577
83,856.4474213620027,1.0448234776655834,855.4025928887228
84,851.1284894188245,1.0448325594266257,850.083654966702
85,845.4564218322436,1.0448414842287699,844.4115776509046
86,840.3468614498775,1.044850516319275,839.3020145758986
87,834.4987009247144,1.0448596000671386,833.4538482437531
88,829.199789150556,1.0448685030142466,828.154928192993
89,823.7234152158102,1.0448773364226023,822.678532106926
90,818.3618215282758,1.0448862751324972,817.3169252112508
91,813.1558877368768,1.044895048936208,812.1109865163763
92,807.9762990971407,1.0449035008748373,806.9313952371479
93,803.5143106400967,1.0449118673801423,802.4693902095158
94,797.6443281769753,1.0449202080567679,796.5994027079394
95,793.2081407566865,1.0449283599853516,792.1632137392958
96,787.1464357078075,1.044936293363571,786.101506173114
97,782.7335474630197,1.0449440598487854,781.6886111711462
98,777.2713319182396,1.044951848189036,776.2263797196249
99,772.1016581594944,1.044959662357966,771.0567055374383
