,Unnamed: 0,total_loss,style_loss,content_loss
0,0.0,100.2483762105306,100.2483762105306,3.763333410233827e-07
1,0.016666666666666666,1701.1236049334207,100.19673830668131,1600.9268796074512
2,0.03333333333333333,21242.586842854816,102.19068435033162,21140.396334330242
3,0.05,158690.0734375,101.44887030919394,158588.62408854166
4,0.06666666666666667,132665.79296875,112.13887793223063,132553.65416666667
5,0.08333333333333333,114757.419921875,118.39569931030273,114639.02395833333
6,0.1,102251.6359375,124.88958390553792,102126.74654947917
7,0.11666666666666667,92085.64440104166,127.71815115610758,91957.9255859375
8,0.13333333333333333,84960.3248046875,131.03890520731608,84829.28600260416
9,0.15,73897.70377604167,133.90446764628092,73763.79889322916
10,0.16666666666666666,69925.68756510416,134.76923999786376,69790.91861979167
11,0.18333333333333332,66950.17063802083,136.8133909861247,66813.3572265625
12,0.2,62423.02591145833,137.89437510172527,62285.131510416664
13,0.21666666666666667,57419.84850260417,138.715305964152,57281.133072916666
14,0.23333333333333334,53866.23229166667,140.05631459554036,53726.176041666666
15,0.25,52040.15384114583,140.71221631368002,51899.441731770836
16,0.26666666666666666,49350.64212239583,141.5263240814209,49209.1162109375
17,0.2833333333333333,47170.4955078125,142.6842981338501,47027.811263020834
18,0.3,42477.722493489586,143.77507870992025,42333.947526041666
19,0.31666666666666665,44156.53460286458,144.4531281153361,44012.08134765625
20,0.3333333333333333,42690.977864583336,145.18251107533771,42545.795247395836
21,0.35,42217.769921875,145.3255023320516,42072.44453125
22,0.36666666666666664,41758.01565755208,145.7495823542277,41612.266015625
23,0.38333333333333336,42334.65009765625,147.26399765014648,42187.38577473958
24,0.4,41948.47447916667,147.91273771921794,41800.56188151042
25,0.4166666666666667,40441.02581380208,149.02637271881105,40291.99944661458
26,0.43333333333333335,39760.26608072917,149.7519957224528,39610.51412760417
27,0.45,38710.07109375,150.95605907440185,38559.114973958334
28,0.4666666666666667,39916.79163411458,151.47773869832358,39765.313802083336
29,0.48333333333333334,38822.00826822917,153.46512629191082,38668.54303385417
30,0.5,37922.94384765625,154.32095324198409,37768.62294921875
31,0.5166666666666667,35834.50625,154.8358529408773,35679.670572916664
32,0.5333333333333333,37450.21435546875,156.21935475667317,37293.994889322916
33,0.55,38469.79951171875,156.5344336827596,38313.26516927083
34,0.5666666666666667,37379.40872395833,158.34717330932617,37221.06165364583
35,0.5833333333333334,36586.71669921875,158.96418279012047,36427.75263671875
36,0.6,35453.28763020833,160.20696671803793,35293.0806640625
37,0.6166666666666667,36847.728190104164,161.286478805542,36686.44186197917
38,0.6333333333333333,36858.82314453125,162.83049805959067,36695.992415364584
39,0.65,37784.469075520836,163.47712853749593,37620.99189453125
40,0.6666666666666666,37651.6673828125,165.55321242014568,37486.11435546875
41,0.6833333333333333,38532.6501953125,166.79356797536215,38365.85657552083
42,0.7,37256.94326171875,167.9125555674235,37089.03063151042
43,0.7166666666666667,37434.28619791667,169.44306608835856,37264.843098958336
44,0.7333333333333333,35886.89697265625,170.27088921864828,35716.62610677083
45,0.75,36524.027018229164,171.53202648162838,36352.494856770834
46,0.7666666666666667,34886.17620442708,172.83469257354736,34713.34150390625
47,0.7833333333333333,35032.932291666664,173.35851097106934,34859.57366536458
48,0.8,34960.714583333334,175.07168159484863,34785.642805989584
49,0.8166666666666667,34949.31067708333,176.2490525563558,34773.06145833333
50,0.8333333333333334,33728.4056640625,176.84091866811116,33551.564713541666
51,0.85,34648.48131510417,178.3217732111613,34470.1595703125
52,0.8666666666666667,34103.48955078125,178.94854202270508,33924.54108072917
53,0.8833333333333333,33958.01608072917,180.29213905334473,33777.72412109375
54,0.9,33773.96982421875,181.45861956278483,33592.51126302083
55,0.9166666666666666,32274.578841145834,181.76055342356364,32092.818229166667
56,0.9333333333333333,33829.481640625,184.09368451436362,33645.38776041667
57,0.95,32956.120930989586,184.47951126098633,32771.64156901042
58,0.9666666666666667,33353.996744791664,185.70630836486816,33168.29052734375
59,0.9833333333333333,32517.97919921875,186.47733866373702,32331.501627604168
60,1.0,32828.582682291664,188.11028734842935,32640.472395833334
61,1.0166666666666666,33343.754557291664,189.4741002400716,33154.28046875
62,1.0333333333333334,31953.028938802083,190.41977361043294,31762.6091796875
63,1.05,30978.181868489584,191.2673692067464,30786.9146484375
64,1.0666666666666667,31051.086979166666,191.688628133138,30859.398372395834
65,1.0833333333333333,33060.24606119792,193.4796496073405,32866.76624348958
66,1.1,32617.059244791668,194.2572157541911,32422.801920572918
67,1.1166666666666667,32588.26357421875,195.78795166015627,32392.475716145833
68,1.1333333333333333,32187.62109375,196.95362485249836,31990.66748046875
69,1.15,30271.865071614582,197.698690923055,30074.1662109375
70,1.1666666666666667,30335.633138020832,198.6354237874349,30136.997688802083
71,1.1833333333333333,30824.393033854165,199.74000854492186,30624.6529296875
72,1.2,30232.177115885417,200.2922420501709,30031.88505859375
73,1.2166666666666666,30859.399609375,201.93320604960124,30657.46650390625
74,1.2333333333333334,30229.843359375,202.91891034444174,30026.92451171875
75,1.25,29878.92138671875,203.50999959309897,29675.41142578125
76,1.2666666666666666,29569.981119791668,204.17171274820964,29365.809342447916
77,1.2833333333333334,29909.613834635416,205.89054768880206,29703.723274739583
78,1.3,29260.040559895835,206.5738203684489,29053.46669921875
79,1.3166666666666667,29666.37080078125,207.7430044809977,29458.627799479167
80,1.3333333333333333,29814.89306640625,208.84676411946614,29606.046223958332
81,1.35,29935.939908854165,209.41271107991537,29726.52734375
82,1.3666666666666667,29186.504850260415,210.9504643758138,28975.554134114584
