,Unnamed: 0,total_loss,style_loss,content_loss
10,0.16666666666666666,255893.47109375,2993.48798828125,252899.98333333334
11,0.18333333333333332,254334.43697916667,2983.9305623372397,251350.50598958333
12,0.2,254815.58619791668,2979.675773111979,251835.91145833334
13,0.21666666666666667,256056.95130208333,2988.570564778646,253068.38046875
14,0.23333333333333334,255909.48020833332,3003.920113118489,252905.56145833334
15,0.25,254869.28567708333,2982.541719563802,251886.74505208334
16,0.26666666666666666,253851.93098958334,2955.9489217122396,250895.98072916668
17,0.2833333333333333,254444.48072916668,3013.2818074544266,251431.19947916668
18,0.3,254850.49427083333,2995.204093424479,251855.28958333333
19,0.31666666666666665,255049.56432291667,2992.026159667969,252057.53828125
20,0.3333333333333333,255836.21458333332,3009.267439778646,252826.94635416666
21,0.35,254953.98802083332,3005.553902180989,251948.43463541666
22,0.36666666666666664,254171.44192708333,3003.314392089844,251168.128125
23,0.38333333333333336,252304.98177083334,2997.827705891927,249307.15494791666
24,0.4,253164.75833333333,2955.6127360026044,250209.14583333334
25,0.4166666666666667,254208.42916666667,2959.5522664388022,251248.87734375
26,0.43333333333333335,254445.85755208333,2970.054752604167,251475.80026041667
27,0.45,252414.24401041667,2990.5092814127606,249423.73489583333
28,0.4666666666666667,252928.83776041667,2991.109554036458,249937.72708333333
29,0.48333333333333334,251745.74661458333,2986.562548828125,248759.18307291667
30,0.5,251202.97942708334,2985.8239868164064,248217.15390625
31,0.5166666666666667,254175.92682291666,2993.2796305338543,251182.646875
32,0.5333333333333333,253951.040625,2993.158650716146,250957.8828125
33,0.55,253240.31041666667,3006.9778605143224,250233.33177083332
34,0.5666666666666667,255402.12109375,2966.2080322265624,252435.9109375
35,0.5833333333333334,254279.11223958334,3015.596740722656,251263.515625
36,0.6,253313.94010416666,2978.151578776042,250335.7875
37,0.6166666666666667,253868.88307291668,2973.3319783528646,250895.55130208333
38,0.6333333333333333,253904.88229166667,2998.599601236979,250906.28177083333
39,0.65,255546.08333333334,2987.2872802734373,252558.79557291666
40,0.6666666666666666,255514.93671875,3013.14296875,252501.79270833332
41,0.6833333333333333,255409.21197916666,2977.84677734375,252431.36458333334
42,0.7,255610.21354166666,3021.5133178710935,252588.7
43,0.7166666666666667,256664.96588541666,2983.300500488281,253681.66380208332
44,0.7333333333333333,254613.93541666667,3054.202775065104,251559.73229166667
45,0.75,254823.05885416668,2961.0650390625,251861.99427083333
46,0.7666666666666667,254992.51015625,3012.5926310221344,251979.91692708334
47,0.7833333333333333,254797.51302083334,2982.244063313802,251815.27005208333
48,0.8,255356.70989583334,2998.075545247396,252358.63463541667
49,0.8166666666666667,255007.7921875,2993.1987915039062,252014.59505208334
50,0.8333333333333334,254352.68619791666,2980.2023478190104,251372.48385416667
51,0.85,254019.84401041668,3003.4251302083335,251016.41901041666
52,0.8666666666666667,254447.38802083334,2988.179366048177,251459.20729166668
53,0.8833333333333333,254806.125,3032.1141682942707,251774.0109375
54,0.9,255492.04661458332,2963.203332519531,252528.84322916667
55,0.9166666666666666,255287.37994791666,3015.097009277344,252272.28359375
56,0.9333333333333333,254573.40703125,2985.447644042969,251587.95989583334
57,0.95,253961.13411458334,3000.707763671875,250960.42682291666
58,0.9666666666666667,254084.75442708333,2985.311832682292,251099.44114583332
59,0.9833333333333333,252513.49609375,3016.556331380208,249496.940625
60,1.0,252438.79479166667,2949.7667928059896,249489.02942708333
61,1.0166666666666666,252479.446875,2997.2003377278647,249482.24479166666
62,1.0333333333333334,253287.71041666667,2954.7400512695312,250332.97057291667
63,1.05,253503.78333333333,3031.58046875,250472.20208333334
