,total_loss,style_loss,content_loss
0,1.2160088777542115,1.2160088777542115,0.0
1,4107.780675709248,1.216003704071045,4106.564661723192
2,33084.1828250885,1.2160145044326782,33082.96723709106
3,1746386.6687229157,1.2158979773521423,1746385.374987793
4,652977.541165924,1.2159292578697205,652976.3477722168
5,644130.3239471435,1.2159915447235108,644129.1270378113
6,629718.2765861511,1.2160357594490052,629717.0796646118
7,561053.6718162537,1.2160547256469727,561052.4748947143
8,464830.69976196287,1.2160637855529786,464829.4778404236
9,430069.3646652222,1.2160649299621582,430068.14274368284
10,391218.09124908445,1.2160820841789246,391216.86932754517
11,377066.07535018923,1.2161014914512633,377064.8534286499
12,359323.517212677,1.2161218404769898,359322.2952911377
13,344936.37949676515,1.21615309715271,344935.1575752258
14,332686.43338394165,1.2161875128746034,332685.2114654541
15,318193.1263336182,1.2162190079689026,318191.9044151306
16,313907.28291397094,1.2162491917610168,313906.0609954834
17,307002.82050628663,1.2162798404693604,307001.59858779906
18,297543.7451576233,1.2163064241409303,297542.52323913574
19,288984.9416114807,1.216329073905945,288983.71969299315
20,282903.677671051,1.2163517713546752,282902.4557525635
21,277913.3378860474,1.2163763880729674,277912.1159675598
22,274233.9622817993,1.216401743888855,274232.74348754884
23,271247.0723426819,1.2164260149002075,271245.8535484314
24,267011.71703033446,1.2164483189582824,267010.498236084
25,262120.3301612854,1.2164687633514404,262119.1113670349
26,257427.82306518554,1.2164899587631226,257426.604271698
27,253954.20049667358,1.2165124416351318,253952.9817024231
28,250629.20370025636,1.216532337665558,250627.9849067688
29,248567.51055297852,1.2165493726730348,248566.2917526245
30,244122.8550765991,1.2165677189826964,244121.63627624512
31,239624.55577697753,1.21658753156662,239623.33697662354
32,236796.33788757323,1.2166069269180297,236795.11908721924
33,233981.87912750244,1.2166249871253967,233980.66032714845
34,231156.67502441406,1.2166429042816163,231155.45622406006
35,230017.49373321532,1.2166605710983276,230016.27493286133
36,227100.24910278321,1.2166774153709412,227099.0303024292
37,224974.80544738768,1.216694676876068,224973.5866470337
38,222074.5727645874,1.2167129039764404,222073.3539642334
39,219732.21625823976,1.2167305827140809,219730.99745788574
40,217311.99343414308,1.2167473316192627,217310.77463378906
41,215092.40741882325,1.2167631149291993,215091.18861846923
42,213635.32777252197,1.2167777299880982,213634.10897140502
43,212113.1202545166,1.2167912483215333,212111.9014541626
44,210059.302835083,1.216804027557373,210058.08403396606
45,207916.35086135863,1.2168176174163818,207915.1320602417
46,205874.47635803223,1.2168309450149537,205873.25755691528
47,204709.8807609558,1.2168431997299194,204708.66195983888
48,203134.9952949524,1.2168553471565247,203133.77649383544
49,201460.9396003723,1.2168668985366822,201459.72079925536
50,199289.85859680176,1.2168776273727417,199288.6397956848
51,196881.67204055787,1.216889250278473,196880.45323944092
52,194476.3823692322,1.21690171957016,194475.16356811524
53,192757.55154190064,1.2169139981269836,192756.3325454712
54,191262.99241867065,1.2169260144233705,191261.77381286622
55,190141.13175582886,1.2169375538825988,190139.91315002443
56,188586.49773635864,1.216947889328003,188585.2791305542
57,186845.6741241455,1.2169577360153199,186844.45551834107
58,185440.83208312988,1.2169672131538392,185439.61345291138
59,183716.84086380005,1.2169758081436157,183715.6222328186
60,181726.41117858887,1.2169835209846496,181725.1925476074
61,179710.08050460817,1.2169911861419678,179708.8618736267
62,177962.92737426757,1.2169996976852417,177961.70854797363
63,176714.9444656372,1.217007851600647,176713.72563934326
64,175271.69913024904,1.2170153856277466,175270.48049926758
65,173767.68251190186,1.2170231461524963,173766.46368560792
66,172234.9584136963,1.2170307278633117,172233.73958740235
67,170847.7917137146,1.2170373916625976,170846.5730949402
68,169265.23467407227,1.217043662071228,169264.01585998535
69,168109.47194213868,1.2170505046844482,168108.25312805176
70,167120.38832550048,1.2170572757720948,167119.16951141358
71,165917.59498672484,1.2170631051063538,165916.3761604309
72,164679.48806381226,1.2170683145523071,164678.2692375183
73,162857.642893219,1.2170738101005554,162856.42406692504
74,161156.3574584961,1.2170790910720826,161155.13863220214
75,160159.46700439454,1.2170839071273805,160158.2481781006
76,158944.47897949218,1.217088758945465,158943.26015319824
77,157906.51535110472,1.2170934677124023,157905.29652481078
78,156697.44222869872,1.2170977234840392,156696.22340278624
79,155284.4443511963,1.2171019792556763,155283.22552490234
80,154249.85775299073,1.2171064138412475,154248.6389266968
81,153308.99871559144,1.2171109557151794,153307.7798892975
82,152302.85986404418,1.217115616798401,152301.64103775023
83,151145.79320144653,1.217120099067688,151144.5743751526
84,150040.6403465271,1.217124104499817,150039.42152023315
85,148792.33171157836,1.217128074169159,148791.1128852844
86,148052.7264453888,1.2171322464942933,148051.50761909486
87,147301.30099830628,1.2171364068984984,147300.08217201233
88,146384.89735984802,1.2171401023864745,146383.67853355408
89,145299.18694458008,1.217143428325653,145297.96811828614
90,144109.0468395233,1.2171466112136842,144107.8280117035
91,142827.35437583923,1.2171495318412782,142826.1355480194
92,141772.74438056946,1.2171523332595826,141771.52555274963
93,140640.0789958954,1.2171555161476135,140638.86016807557
94,139642.49547462462,1.217159128189087,139641.27664680482
95,138820.37884902954,1.2171630382537841,138819.1600212097
96,137824.80250587463,1.2171667218208313,137823.5836780548
97,137023.29901771544,1.217169988155365,137022.08018989564
98,136040.4619342804,1.2171733379364014,136039.24310646058
99,134937.0052848816,1.2171766400337218,134935.78645858765
