,total_loss,style_loss,content_loss
0,117.72535730997721,117.72535730997721,3.843173658424348e-07
1,1014.4946875254313,112.15226577123006,902.3424207051595
2,283176.63177083334,1967.0412353515626,281209.5885416667
3,306524.66171875,3689.2989135742187,302835.36223958334
4,282326.57109375,3567.9437255859375,278758.62786458334
5,268304.29713541665,3189.399060058594,265114.89895833336
6,261084.28567708333,3100.010774739583,257984.27447916666
7,257501.56588541667,3060.9154256184897,254440.65078125
8,255917.67682291666,3013.791784667969,252903.88515625
9,255901.13229166667,3073.130733235677,252828.00208333333
10,254670.5375,2979.48720703125,251691.05182291666
11,254087.6515625,2996.102530924479,251091.55
12,255846.15260416668,3016.006424967448,252830.14635416667
13,255497.51536458332,3042.8986694335936,252454.61588541666
14,254497.56015625,3016.4863403320314,251481.0734375
15,255905.72239583332,3014.8570271809895,252890.86328125
16,256295.06067708333,3007.4813232421875,253287.57994791667
17,254193.09635416666,3029.9783732096353,251163.11953125
18,254296.59010416668,3007.1782470703124,251289.41197916667
19,254563.13880208333,3036.2722290039064,251526.86614583334
20,255700.58229166668,2980.5905029296873,252719.99166666667
21,255300.65598958332,3055.192203776042,252245.46484375
22,255564.3625,2980.916678873698,252583.446875
23,254538.96666666667,2998.842781575521,251540.12447916667
24,254043.9875,2985.862369791667,251058.12578125
25,255198.77161458333,3026.5278157552084,252172.24322916666
26,254361.95598958334,3005.187361653646,251356.76901041667
27,256258.32864583333,3014.523799641927,253243.80494791668
28,254567.99270833333,3030.4995849609377,251537.49270833333
29,253680.2125,2998.9631388346356,250681.24921875
30,253967.11119791667,2988.058866373698,250979.05104166668
31,254403.71432291667,3024.6717610677083,251379.04348958333
32,254220.86067708334,2989.0615844726562,251231.80052083332
33,252315.20703125,3040.5327311197916,249274.67447916666
34,253812.3109375,2937.024910481771,250875.28671875
35,253132.33697916666,3038.7701497395833,250093.5671875
36,253489.75885416666,2972.483036295573,250517.27578125
37,252914.2875,3024.9063924153647,249889.38046875
38,253148.84296875,2971.6854736328123,250177.15729166666
39,254462.13697916668,3028.4493001302085,251433.68828125
40,254069.28151041668,2990.6372639973956,251078.64453125
41,253903.04791666666,3018.9645792643228,250884.08385416667
42,255008.67317708334,2995.906461588542,252012.76588541668
43,255369.11302083332,3025.669551595052,252343.44192708333
44,254418.090625,2996.149141438802,251421.94010416666
45,253975.1375,3014.837268066406,250960.30026041667
46,254221.97890625,3007.8963704427083,251214.08229166668
47,254318.95,3001.930867513021,251317.01796875
48,252418.53515625,3015.9079711914064,249402.62604166666
49,255409.94140625,2992.509098307292,252417.43359375
50,255592.98723958334,3020.038338216146,252572.94791666666
51,255816.28567708333,3021.589221191406,252794.69557291668
52,256105.59661458334,3030.8183390299478,253074.77838541666
53,255518.66692708334,3022.9057657877606,252495.76067708334
54,253949.47916666666,3031.942248535156,250917.53567708333
55,254952.73177083334,3019.8728230794272,251932.85963541668
56,253501.81875,3009.4942138671877,250492.32578125
57,253963.90963541667,3024.6823120117188,250939.22682291668
58,255062.36067708334,2993.032918294271,252069.32838541668
59,253717.73880208333,3044.421553548177,250673.31536458334
60,253631.21744791666,2968.0425699869793,250663.17395833333
61,252457.73489583333,3037.3479899088543,249420.38723958333
62,254374.37786458334,2972.229524739583,251402.14895833333
63,252492.08880208334,3017.0891072591144,249474.99947916667
64,253406.18671875,2928.625378417969,250477.56171875
65,253846.03697916667,3043.0867228190104,250802.95104166667
66,254794.68671875,2996.3162638346353,251798.37109375
67,255832.72239583332,3043.5992513020833,252789.12291666667
68,254902.84270833334,3037.2061971028647,251865.63619791667
69,251603.34713541667,3029.144978841146,248574.20234375
70,254140.66744791667,2955.41142578125,251185.25442708333
71,254485.41692708334,3021.3899820963543,251464.0265625
72,253365.0890625,2976.5435994466147,250388.54427083334
73,253358.91171875,3023.049072265625,250335.86328125
74,253239.12161458333,2969.3001953125,250269.82213541667
75,252039.86614583334,3031.283231608073,249008.58046875
76,253371.06197916667,2994.7810302734374,250376.28125
77,253401.02447916666,3019.0756022135415,250381.94869791667
78,255973.77994791666,2996.884167480469,252976.89713541666
79,254768.79973958334,3080.2119873046877,251688.58802083333
80,253823.79401041666,3011.3832845052084,250812.41119791666
81,255199.91380208332,3011.8886962890624,252188.02682291667
82,254040.428125,3020.4509847005206,251019.97682291668
83,253826.99296875,3002.670231119792,250824.32317708334
84,253633.5046875,3016.6621053059894,250616.84375
85,255697.81588541667,3009.4513142903647,252688.36432291666
86,254952.78020833334,3033.738895670573,251919.03932291668
87,255746.57135416666,3002.664188639323,252743.90755208334
88,255269.86223958334,3027.049365234375,252242.81458333333
89,255249.62447916667,3013.714664713542,252235.91041666668
90,255079.87786458334,3043.2127197265627,252036.66432291668
91,253770.02682291667,3018.949755859375,250751.07916666666
92,253632.72395833334,2997.431473795573,250635.2921875
93,254634.1015625,3010.432092285156,251623.66927083334
94,254492.79765625,2999.138399251302,251493.65859375
95,255794.1203125,3013.840653483073,252780.28020833334
96,255353.71953125,3021.8056111653646,252331.91458333333
97,255444.55546875,3001.019978841146,252443.53567708333
98,253187.65208333332,3011.684749348958,250175.96692708333
99,253452.06666666668,3000.508748372396,250451.55755208334
